Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
199,0,,,,,,,,,,,,,1.125408,1.177373,-1.303486,1050.763184,1053.953369,598.900391,,,,,,
200,0,,,,,,,,,,,,,1.118037,1.181246,-1.296351,1050.408447,1053.392700,598.879456,,,,,,
201,0,,,,,,,,,,,,,1.110870,1.185389,-1.288478,1050.177734,1053.094849,598.960754,,,,,,
202,0,,,,,,,,,,,,,1.102027,1.189445,-1.278208,1050.544800,1054.142700,599.519653,,,,,,
203,0,,,,,,,,,,,,,1.096210,1.193002,-1.271895,1050.379639,1053.659180,599.502075,,,,,,
204,0,,,,,,,,,,,,,1.090768,1.195711,-1.266346,1050.195679,1053.016724,599.525269,,,,,,
205,0,,,,,,,,,,,,,1.086547,1.198323,-1.261803,1049.946655,1052.406738,599.502869,,,,,,
206,0,,,,,,,,,,,,,1.082920,1.200099,-1.258401,1049.695190,1051.764893,599.578979,,,,,,
207,0,,,,,,,,,,,,,1.080727,1.201229,-1.255979,1049.389526,1051.152588,599.592346,,,,,,
208,0,,,,,,,,,,,,,1.079751,1.201464,-1.255274,1049.145874,1050.663086,599.574951,,,,,,
209,0,,,,,,,,,,,,,1.080692,1.201576,-1.255641,1048.867188,1050.128296,599.579468,,,,,,
210,0,,,,,,,,,,,,,1.082541,1.200083,-1.258286,1048.380371,1049.183228,599.593628,,,,,,
211,0,,,,,,,,,,,,,1.085114,1.198510,-1.260847,1048.266479,1048.720093,599.598877,,,,,,
212,0,,,,,,,,,,,,,1.089232,1.196135,-1.265163,1047.996704,1048.217163,599.569397,,,,,,
213,0,,,,,,,,,,,,,1.094432,1.193311,-1.270595,1047.704712,1047.768799,599.535278,,,,,,
214,0,,,,,,,,,,,,,1.100506,1.189841,-1.277249,1047.471680,1047.051758,599.513306,,,,,,
215,0,,,,,,,,,,,,,1.107193,1.185925,-1.284427,1047.245605,1046.466919,599.539673,,,,,,
216,0,,,,,,,,,,,,,1.114831,1.180822,-1.293466,1046.527466,1045.158447,599.499573,,,,,,
217,0,,,,,,,,,,,,,1.121951,1.176959,-1.301260,1046.079712,1044.749756,599.478638,,,,,,
218,0,,,,,,,,,,,,,1.129009,1.172587,-1.308775,1045.963623,1044.036743,599.442932,,,,,,
219,0,,,,,,,,,,,,,1.137961,1.168168,-1.318022,1045.689209,1042.869141,599.432617,,,,,,
220,0,,,,,,,,,,,,,1.145120,1.164078,-1.324978,1045.519531,1042.645264,599.381470,,,,,,
